object_id	ids_id	image_url	image_label	image_category
edanmdm-ofeo-sg_2011-1040A	SG-2011-1040A-SUM1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1040A-SUM1-HL	SUM1	SUM
edanmdm-ofeo-sg_2011-1040A	SG-2011-1040A-FAL2-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1040A-FAL2-HL	FAL2	FAL
edanmdm-ofeo-sg_2011-1040A	SG-2011-1040A-WIN1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1040A-WIN1-HL	WIN1	WIN
edanmdm-ofeo-sg_2011-1040A	SG-2011-1040A-SPR1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1040A-SPR1-HL	SPR1	SPR
edanmdm-ofeo-sg_2011-1040A	SG-2011-1040A-BUD2-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1040A-BUD2-HL	BUD2	BUD
edanmdm-ofeo-sg_2011-1040A	SG-2011-1040A-FLO2-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1040A-FLO2-HL	FLO2	FLO
edanmdm-ofeo-sg_2011-1040A	SG-2011-1040A-LEF1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1040A-LEF1-HL	LEF1	LEF
edanmdm-ofeo-sg_2011-1040A	SG-2011-1040A-LEF2-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1040A-LEF2-HL	LEF2	LEF
edanmdm-ofeo-sg_2011-1040A	SG-2011-1040A-BAR1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1040A-BAR1-HL	BAR1	BAR
edanmdm-ofeo-sg_2011-1040A	SG-2011-1040A-FAL1-HL-000002	https://ids.si.edu/ids/deliveryService?id=SG-2011-1040A-FAL1-HL-000002	FAL1	FAL
edanmdm-ofeo-sg_2011-1040A	SG-2011-1040A-LEB1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1040A-LEB1-HL	LEB1	LEB
edanmdm-ofeo-sg_2011-1040A	SG-2011-1040A-BUD1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1040A-BUD1-HL	BUD1	BUD
edanmdm-ofeo-sg_2011-1040A	SG-2011-1040A-BUD3-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1040A-BUD3-HL	BUD3	BUD
edanmdm-ofeo-sg_2011-1040A	SG-2011-1040A-STE1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1040A-STE1-HL	STE1	STE
edanmdm-ofeo-sg_2011-1040A	SG-2011-1040A-STE2-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1040A-STE2-HL	STE2	STE
edanmdm-ofeo-sg_2011-1040A	SG-2011-1040A-STE3-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1040A-STE3-HL	STE3	STE
edanmdm-ofeo-sg_2011-1040A	SG-2011-1040A-BAR2-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1040A-BAR2-HL	BAR2	BAR
edanmdm-ofeo-sg_2011-1040A	SG-2011-1040A-STE4-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1040A-STE4-HL	STE4	STE
edanmdm-ofeo-sg_2011-1061A	SG-2011-1061A-BAR1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1061A-BAR1-HL	BAR1	BAR
edanmdm-ofeo-sg_2011-1061A	SG-2011-1061A-WIN1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1061A-WIN1-HL	WIN1	WIN
edanmdm-ofeo-sg_2011-1061A	SG-2011-1061A-FAL1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1061A-FAL1-HL	FAL1	FAL
edanmdm-ofeo-sg_2011-1061A	SG-2011-1061A-SUM1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1061A-SUM1-HL	SUM1	SUM
edanmdm-ofeo-sg_2011-1057A	SG-2011-1057A-SNP1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1057A-SNP1-HL	SNP1	SNP
edanmdm-ofeo-sg_2011-1057A	SG-2011-1057A-WIN1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1057A-WIN1-HL	WIN1	WIN
edanmdm-ofeo-sg_2011-1057A	SG-2011-1057A-FAL1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1057A-FAL1-HL	FAL1	FAL
edanmdm-ofeo-sg_2011-1057A	SG-2011-1057A-SUM1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1057A-SUM1-HL	SUM1	SUM
edanmdm-ofeo-sg_2011-1057A	SG-2011-1057A-FLO1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1057A-FLO1-HL	FLO1	FLO
edanmdm-ofeo-sg_2011-1057A	SG-2011-1057A-BAR1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1057A-BAR1-HL	BAR1	BAR
edanmdm-ofeo-sg_2011-1057A	SG-2011-1057A-BUD1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1057A-BUD1-HL	BUD1	BUD
edanmdm-ofeo-sg_2011-1067A	SG-2011-1067A-BAR2-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1067A-BAR2-HL	BAR2	BAR
edanmdm-ofeo-sg_2011-1067A	SG-2011-1067A-BAR1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1067A-BAR1-HL	BAR1	BAR
edanmdm-ofeo-sg_2011-1067A	SG-2011-1067A-FAL1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1067A-FAL1-HL	FAL1	FAL
edanmdm-ofeo-sg_2011-1067A	SG-2011-1067A-SPR1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1067A-SPR1-HL	SPR1	SPR
edanmdm-ofeo-sg_2011-1067A	SG-2011-1067A-WIN1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1067A-WIN1-HL	WIN1	WIN
edanmdm-ofeo-sg_2011-1067A	SG-2011-1067A-SUM1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1067A-SUM1-HL	SUM1	SUM
edanmdm-ofeo-sg_2011-1069A	SG-2011-1069A-SUM1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1069A-SUM1-HL	SUM1	SUM
edanmdm-ofeo-sg_2011-1069A	SG-2011-1069A-FAL1-HL-000002	https://ids.si.edu/ids/deliveryService?id=SG-2011-1069A-FAL1-HL-000002	FAL1	FAL
edanmdm-ofeo-sg_2011-1069A	SG-2011-1069A-WIN1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1069A-WIN1-HL	WIN1	WIN
edanmdm-ofeo-sg_2011-1069A	SG-2011-1069A-SPR1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1069A-SPR1-HL	SPR1	SPR
edanmdm-ofeo-sg_2011-1069A	SG-2011-1069A-BAR1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1069A-BAR1-HL	BAR1	BAR
edanmdm-ofeo-sg_2011-1069A	SG-2011-1069A-BAR2-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1069A-BAR2-HL	BAR2	BAR
edanmdm-ofeo-sg_2011-1069A	SG-2011-1069A-FRU1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1069A-FRU1-HL	FRU1	FRU
edanmdm-ofeo-sg_2011-1069A	SG-2011-1069A-LEB1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1069A-LEB1-HL	LEB1	LEB
edanmdm-ofeo-sg_2011-1069A	SG-2011-1069A-LEF1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1069A-LEF1-HL	LEF1	LEF
edanmdm-ofeo-sg_2011-1069A	SG-2011-1069A-SNP1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1069A-SNP1-HL	SNP1	SNP
edanmdm-ofeo-sg_2011-1069A	SG-2011-1069A-GAL1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1069A-GAL1-HL	GAL1	GAL
edanmdm-ofeo-sg_2011-1069A	SG-2011-1069A-STE1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1069A-STE1-HL	STE1	STE
edanmdm-ofeo-sg_2011-1069A	SG-2011-1069A-STE2-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1069A-STE2-HL	STE2	STE
edanmdm-ofeo-sg_2011-1069A	SG-2011-1069A-STE3-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1069A-STE3-HL	STE3	STE
edanmdm-ofeo-sg_2011-1049A	SG-2011-1049A-LEB1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1049A-LEB1-HL	LEB1	LEB
edanmdm-ofeo-sg_2011-1049A	SG-2011-1049A-LEF1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1049A-LEF1-HL	LEF1	LEF
edanmdm-ofeo-sg_2011-1049A	SG-2011-1049A-LEF2-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1049A-LEF2-HL	LEF2	LEF
edanmdm-ofeo-sg_2011-1049A	SG-2011-1049A-WIN1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1049A-WIN1-HL	WIN1	WIN
edanmdm-ofeo-sg_2011-1049A	SG-2011-1049A-FAL1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1049A-FAL1-HL	FAL1	FAL
edanmdm-ofeo-sg_2011-1049A	SG-2011-1049A-SUM1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1049A-SUM1-HL	SUM1	SUM
edanmdm-ofeo-sg_2011-1049A	SG-2011-1049A-MISC1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1049A-MISC1-HL	MISC1	MIS
edanmdm-ofeo-sg_2011-1049A	SG-2011-1049A-STE1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1049A-STE1-HL	STE1	STE
edanmdm-ofeo-sg_2011-1049A	SG-2011-1049A-STE2-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1049A-STE2-HL	STE2	STE
edanmdm-ofeo-sg_2011-1049A	SG-2011-1049A-STE3-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1049A-STE3-HL	STE3	STE
edanmdm-ofeo-sg_2011-1053A	SG-2011-1053A-WIN1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1053A-WIN1-HL	WIN1	WIN
edanmdm-ofeo-sg_2011-1053A	SG-2011-1053A-FAL2-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1053A-FAL2-HL	FAL2	FAL
edanmdm-ofeo-sg_2011-1053A	SG-2011-1053A-SUM1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1053A-SUM1-HL	SUM1	SUM
edanmdm-ofeo-sg_2011-1083A	SG-2011-1035A-FRU1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1035A-FRU1-HL	FRU1	FRU
edanmdm-ofeo-sg_2011-1083A	SG-2011-1035A-FRU2-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1035A-FRU2-HL	FRU2	FRU
edanmdm-ofeo-sg_2011-1083A	SG-2011-1083A-WIN1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1083A-WIN1-HL	WIN1	WIN
edanmdm-ofeo-sg_2011-1083A	SG-2011-1035A-LEF1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1035A-LEF1-HL	LEF1	LEF
edanmdm-ofeo-sg_2011-1083A	SG-2011-1035A-LEF2-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1035A-LEF2-HL	LEF2	LEF
edanmdm-ofeo-sg_2011-1083A	SG-2011-1035A-SNP1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1035A-SNP1-HL	SNP1	SNP
edanmdm-ofeo-sg_2011-1083A	SG-2011-1035A-LEB1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1035A-LEB1-HL	LEB1	LEB
edanmdm-ofeo-sg_2011-1083A	SG-2011-1035A-STE1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1035A-STE1-HL	STE1	STE
edanmdm-ofeo-sg_2011-1060A	SG-2011-1060A-FAL1-HL-000002	https://ids.si.edu/ids/deliveryService?id=SG-2011-1060A-FAL1-HL-000002	FAL1	FAL
edanmdm-ofeo-sg_2011-1060A	SG-2011-1060A-WIN1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1060A-WIN1-HL	WIN1	WIN
edanmdm-ofeo-sg_2011-1060A	SG-2011-1060A-FAL2-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1060A-FAL2-HL	FAL2	FAL
edanmdm-ofeo-sg_2011-1060A	SG-2011-1060A-SUM1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1060A-SUM1-HL	SUM1	SUM
edanmdm-ofeo-sg_2011-1149A	SG-2011-1149A-FAL1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1149A-FAL1-HL	FAL1	FAL
edanmdm-ofeo-sg_2011-1149A	SG-2011-1149A-WIN1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1149A-WIN1-HL	WIN1	WIN
edanmdm-ofeo-sg_2011-1149A	SG-2011-1149A-SUM1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1149A-SUM1-HL	SUM1	SUM
edanmdm-ofeo-sg_2011-1230A	SG-2011-1230A-FAL1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1230A-FAL1-HL	FAL1	FAL
edanmdm-ofeo-sg_2011-1230A	SG-2011-1230A-WIN1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1230A-WIN1-HL	WIN1	WIN
edanmdm-ofeo-sg_2011-1230A	SG-2011-1230A-SUM1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1230A-SUM1-HL	SUM1	SUM
edanmdm-ofeo-sg_2011-1162A	SG-2011-1162A-FAL1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1162A-FAL1-HL	FAL1	FAL
edanmdm-ofeo-sg_2011-1162A	SG-2011-1162A-WIN1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1162A-WIN1-HL	WIN1	WIN
edanmdm-ofeo-sg_2011-1162A	SG-2011-1162A-SUM1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1162A-SUM1-HL	SUM1	SUM
edanmdm-ofeo-sg_2011-1084A	SG-2011-1084A-WIN1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1084A-WIN1-HL	WIN1	WIN
edanmdm-ofeo-sg_2011-1163A	SG-2011-1163A-FAL1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1163A-FAL1-HL	FAL1	FAL
edanmdm-ofeo-sg_2011-1163A	SG-2011-1163A-WIN1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1163A-WIN1-HL	WIN1	WIN
edanmdm-ofeo-sg_2011-1163A	SG-2011-1163A-SUM1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1163A-SUM1-HL	SUM1	SUM
edanmdm-ofeo-sg_2011-1242A	SG-2011-1242A-SUM1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1242A-SUM1-HL	SUM1	SUM
edanmdm-ofeo-sg_2011-1242A	SG-2011-1242A-FAL1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1242A-FAL1-HL	FAL1	FAL
edanmdm-ofeo-sg_2011-1242A	SG-2011-1242A-SPR1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1242A-SPR1-HL	SPR1	SPR
edanmdm-ofeo-sg_2011-1242A	SG-2011-1242A-BAR2-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1242A-BAR2-HL	BAR2	BAR
edanmdm-ofeo-sg_2011-1242A	SG-2011-1242A-BAR1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1242A-BAR1-HL	BAR1	BAR
edanmdm-ofeo-sg_2011-1161A	SG-2011-1161A-FAL1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1161A-FAL1-HL	FAL1	FAL
edanmdm-ofeo-sg_2011-1161A	SG-2011-1161A-WIN1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1161A-WIN1-HL	WIN1	WIN
edanmdm-ofeo-sg_2011-1161A	SG-2011-1161A-SUM1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1161A-SUM1-HL	SUM1	SUM
edanmdm-ofeo-sg_2011-1151A	SG-2011-1151A-FAL1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1151A-FAL1-HL	FAL1	FAL
edanmdm-ofeo-sg_2011-1151A	SG-2011-1151A-WIN1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1151A-WIN1-HL	WIN1	WIN
edanmdm-ofeo-sg_2011-1151A	SG-2011-1151A-SUM1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1151A-SUM1-HL	SUM1	SUM
edanmdm-ofeo-sg_2011-1251A	SG-2011-1251A-WIN1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1251A-WIN1-HL	WIN1	WIN
edanmdm-ofeo-sg_2011-1251A	SG-2011-1251A-FAL1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1251A-FAL1-HL	FAL1	FAL
edanmdm-ofeo-sg_2011-1251A	SG-2011-1251A-SPR1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1251A-SPR1-HL	SPR1	SPR
edanmdm-ofeo-sg_2011-1229A	SG-2011-1229A-FAL1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1229A-FAL1-HL	FAL1	FAL
edanmdm-ofeo-sg_2011-1229A	SG-2011-1229A-WIN1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1229A-WIN1-HL	WIN1	WIN
edanmdm-ofeo-sg_2011-1229A	SG-2011-1229A-SUM1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1229A-SUM1-HL	SUM1	SUM
edanmdm-ofeo-sg_2011-1258A	SG-2011-1258A-FAL1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1258A-FAL1-HL	FAL1	FAL
edanmdm-ofeo-sg_2011-1258A	SG-2011-1258A-SPR2-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1258A-SPR2-HL	SPR2	SPR
edanmdm-ofeo-sg_2011-1258A	SG-2011-1258A-WIN1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1258A-WIN1-HL	WIN1	WIN
edanmdm-ofeo-sg_2011-1258A	SG-2011-1258A-BAR1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1258A-BAR1-HL	BAR1	BAR
edanmdm-ofeo-sg_2011-1258A	SG-2011-1258A-BAR2-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1258A-BAR2-HL	BAR2	BAR
edanmdm-ofeo-sg_2011-1262A	SG-2011-1262A-WIN1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1262A-WIN1-HL	WIN1	WIN
edanmdm-ofeo-sg_2011-1262A	SG-2011-1262A-FAL1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1262A-FAL1-HL	FAL1	FAL
edanmdm-ofeo-sg_2011-1262A	SG-2011-1262A-SPR1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1262A-SPR1-HL	SPR1	SPR
edanmdm-ofeo-sg_2011-1241A	SG-2011-1241A-WIN1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1241A-WIN1-HL	WIN1	WIN
edanmdm-ofeo-sg_2011-1241A	SG-2011-1241A-FAL1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1241A-FAL1-HL	FAL1	FAL
edanmdm-ofeo-sg_2011-1241A	SG-2011-1241A-SUM1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1241A-SUM1-HL	SUM1	SUM
edanmdm-ofeo-sg_2011-1241A	SG-2011-1241A-BAR2-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1241A-BAR2-HL	BAR2	BAR
edanmdm-ofeo-sg_2011-1241A	SG-2011-1241A-BAR1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1241A-BAR1-HL	BAR1	BAR
edanmdm-ofeo-sg_2011-1249A	SG-2011-1249A-WIN1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1249A-WIN1-HL	WIN1	WIN
edanmdm-ofeo-sg_2011-1249A	SG-2011-1249A-FAL1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1249A-FAL1-HL	FAL1	FAL
edanmdm-ofeo-sg_2011-1249A	SG-2011-1249A-SPR1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1249A-SPR1-HL	SPR1	SPR
edanmdm-ofeo-sg_2011-1245A	SG-2011-1245A-WIN1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1245A-WIN1-HL	WIN1	WIN
edanmdm-ofeo-sg_2011-1245A	SG-2011-1245A-SPR1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1245A-SPR1-HL	SPR1	SPR
edanmdm-ofeo-sg_2011-1246A	SG-2011-1246A-FAL1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1246A-FAL1-HL	FAL1	FAL
edanmdm-ofeo-sg_2011-1246A	SG-2011-1246A-SUM1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1246A-SUM1-HL	SUM1	SUM
edanmdm-ofeo-sg_2011-1246A	SG-2011-1246A-WIN1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1246A-WIN1-HL	WIN1	WIN
edanmdm-ofeo-sg_2011-1246A	SG-2011-1246A-SPR1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1246A-SPR1-HL	SPR1	SPR
edanmdm-ofeo-sg_2011-1070A	SG-2011-1070A-BAR1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1070A-BAR1-HL	BAR1	BAR
edanmdm-ofeo-sg_2011-1070A	SG-2011-1070A-BAR2-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1070A-BAR2-HL	BAR2	BAR
edanmdm-ofeo-sg_2011-1070A	SG-2011-1070A-SUM1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1070A-SUM1-HL	SUM1	SUM
edanmdm-ofeo-sg_2011-1070A	SG-2011-1070A-WIN1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1070A-WIN1-HL	WIN1	WIN
edanmdm-ofeo-sg_2011-1070A	SG-2011-1070A-FAL1-HL-000002	https://ids.si.edu/ids/deliveryService?id=SG-2011-1070A-FAL1-HL-000002	FAL1	FAL
edanmdm-ofeo-sg_2011-1146A	SG-2011-1146A-FAL1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1146A-FAL1-HL	FAL1	FAL
edanmdm-ofeo-sg_2011-1146A	SG-2011-1146A-FAL2-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1146A-FAL2-HL	FAL2	FAL
edanmdm-ofeo-sg_2011-1146A	SG-2011-1146A-WIN1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1146A-WIN1-HL	WIN1	WIN
edanmdm-ofeo-sg_2011-1146A	SG-2011-1146A-SUM1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1146A-SUM1-HL	SUM1	SUM
edanmdm-ofeo-sg_2011-1256A	SG-2011-1256A-FLO1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1256A-FLO1-HL	FLO1	FLO
edanmdm-ofeo-sg_2011-1256A	SG-2011-1256A-WIN1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1256A-WIN1-HL	WIN1	WIN
edanmdm-ofeo-sg_2011-1256A	SG-2011-1256A-BUD1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1256A-BUD1-HL	BUD1	BUD
edanmdm-ofeo-sg_2011-1256A	SG-2011-1256A-FLO2-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1256A-FLO2-HL	FLO2	FLO
edanmdm-ofeo-sg_2011-1256A	SG-2011-1256A-SNP1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1256A-SNP1-HL	SNP1	SNP
edanmdm-ofeo-sg_2011-1256A	SG-2011-1256A-FAL1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1256A-FAL1-HL	FAL1	FAL
edanmdm-ofeo-sg_2011-1256A	SG-2011-1256A-SPR1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1256A-SPR1-HL	SPR1	SPR
edanmdm-ofeo-sg_2011-1256A	SG-2011-1256A-BUD2-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1256A-BUD2-HL	BUD2	BUD
edanmdm-ofeo-sg_2011-1256A	SG-2011-1256A-STE1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1256A-STE1-HL	STE1	STE
edanmdm-ofeo-sg_2011-1286A	SG-2011-1286A-FLO1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1286A-FLO1-HL	FLO1	FLO
edanmdm-ofeo-sg_2011-1286A	SG-2011-1286A-FLO2-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1286A-FLO2-HL	FLO2	FLO
edanmdm-ofeo-sg_2011-1286A	SG-2011-1286A-WIN1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1286A-WIN1-HL	WIN1	WIN
edanmdm-ofeo-sg_2011-1286A	SG-2011-1286A-FAL1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1286A-FAL1-HL	FAL1	FAL
edanmdm-ofeo-sg_2011-1286A	SG-2011-1286A-SPR1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1286A-SPR1-HL	SPR1	SPR
edanmdm-ofeo-sg_2011-1286A	SG-2011-1286A-SUM1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1286A-SUM1-HL	SUM1	SUM
edanmdm-ofeo-sg_2011-1286A	SG-2011-1286A-FLO3-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1286A-FLO3-HL	FLO3	FLO
edanmdm-ofeo-sg_2011-1261A	SG-2011-1261A-FLO1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1261A-FLO1-HL	FLO1	FLO
edanmdm-ofeo-sg_2011-1261A	SG-2011-1261A-WIN1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1261A-WIN1-HL	WIN1	WIN
edanmdm-ofeo-sg_2011-1261A	SG-2011-1261A-FAL1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1261A-FAL1-HL	FAL1	FAL
edanmdm-ofeo-sg_2011-1261A	SG-2011-1261A-SPR1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1261A-SPR1-HL	SPR1	SPR
edanmdm-ofeo-sg_2011-1261A	SG-2011-1261A-BAR2-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1261A-BAR2-HL	BAR2	BAR
edanmdm-ofeo-sg_2011-1261A	SG-2011-1261A-BAR1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1261A-BAR1-HL	BAR1	BAR
edanmdm-ofeo-sg_2011-1263A	SG-2011-1263A-WIN1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1263A-WIN1-HL	WIN1	WIN
edanmdm-ofeo-sg_2011-1263A	SG-2011-1263A-FAL1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1263A-FAL1-HL	FAL1	FAL
edanmdm-ofeo-sg_2011-1263A	SG-2011-1263A-SPR1-HL	https://ids.si.edu/ids/deliveryService?id=SG-2011-1263A-SPR1-HL	SPR1	SPR
